figure_panel,plotted_layer,sample_id,alternative_id,source_dataset_label,source_publication_label,country,site_or_location,published_group_label,latitude,longitude,date_text,date_median_year_ce,temporal_window,genetic_sex,autosomal_snp_count,mt_haplogroup,y_haplogroup_terminal,y_haplogroup_path,y_haplogroup_isogg,y_lineage_category,lineage_focus,s1_visible_comparator,s1_visibility_assignment_basis,s1_marker_role,coordinate_status,coordinate_source,claim_boundary
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18737.AG,I18737,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Bezdanjača Cave (Lika-Senj County, Općina Vrhovine)",Croatia_MLBA,44.852005,15.419944,1500-800 BCE,-1150.0,2500 BCE-550 CE,M,575954,U5b1c1a,R-L2,R-L2,R1b1a1b1a1a2b1,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18738.AG,I18738,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Bezdanjača Cave (Lika-Senj County, Općina Vrhovine)",Croatia_MLBA,44.852005,15.419944,1500-800 BCE,-1150.0,2500 BCE-550 CE,F,594484,H5a6,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18739.AG,I18739,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Bezdanjača Cave (Lika-Senj County, Općina Vrhovine)",Croatia_MLBA,44.852005,15.419944,1500-800 BCE,-1150.0,2500 BCE-550 CE,F,505563,T2c1d+152,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18745.AG,I18745,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Cetina-Valley (Šibenik-Knin County, Općina Civljane)",Croatia_MBA_Cetina,43.967224,16.432671,1700-1500 BCE,-1600.0,2500 BCE-550 CE,F,696108,HV0e,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18746.AG,I18746,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Cetina-Valley (Šibenik-Knin County, Općina Civljane)",Croatia_MBA_Cetina,43.967224,16.432671,"1669-1511 calBCE (3320±25 BP, PSUAMS-14714)",-1590.0,2500 BCE-550 CE,M,644135,N1a1a1,J-Z38241,J-Z38241,J2b2a1a1a1b~,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18747.AG,I18747,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Cetina-Valley (Šibenik-Knin County, Općina Civljane)",Croatia_MBA_Cetina,43.967224,16.432671,1700-1500 BCE,-1600.0,2500 BCE-550 CE,M,443640,U5a1a,J-Z2507,J-Z2507,J2b2a1a1a1~,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18748.AG,I18748,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Bogomolje (Split-Dalmatia County, Općina Sućuraj)",Croatia_BA,43.130852,16.997339,1900-1600 BCE,-1750.0,2500 BCE-550 CE,M,547560,X2k,J-L283,J-L283,J2b2a1,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18752.AG,I18752,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Cetina-Valley (Šibenik-Knin County, Općina Civljane)",Croatia_MBA_Cetina,43.967224,16.432671,1700-1500 BCE,-1600.0,2500 BCE-550 CE,M,594945,H13a2a,R-L51,R-L51,R1b1a1b1a,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18830.AG,I18830,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Velim-Kosa (Zadar County, Grad Benkovac)",Croatia_LIA,43.88741,15.72534,500-1 BCE,-250.5,2500 BCE-550 CE,M,644239,H7,J-PH1602,J-PH1602,J2b2a1a1a1b2~,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I18831.AG,I18831,AADR v66 1240K public annotation,"Lazaridis et al., Science 2022",Croatia,"Velim-Kosa (Zadar County, Grad Benkovac)",Croatia_LIA,43.88741,15.72534,500-1 BCE,-250.5,2500 BCE-550 CE,M,690911,H7,J-Z38241,J-Z38241,J2b2a1a1a1b~,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I22933.AG,I22933,AADR v66 1240K public annotation,"Armit et al., Antiquity 2023",Slovenia,Dolge njive (Šmarješke Toplice),Slovenia_EIA,45.867366,15.279788,850-500 BCE,-675.0,2500 BCE-550 CE,M,314844,H5a6,R-L151,R-L151,R1b1a1b1a1a,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I22934.AG,I22934,AADR v66 1240K public annotation,"Armit et al., Antiquity 2023",Slovenia,Dolge njive (Šmarješke Toplice),Slovenia_EIA,45.867366,15.279788,"796-547 calBCE (2537±29 BP, SUERC-69430)",-671.5,2500 BCE-550 CE,M,136099,H,R-M269,R-M269,R1b1a1b,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I22935.AG,I22935,AADR v66 1240K public annotation,"Armit et al., Antiquity 2023",Slovenia,Dolge njive (Šmarješke Toplice),Slovenia_EIA,45.867366,15.279788,800-600 BCE,-700.0,2500 BCE-550 CE,M,666055,H1e5a,R-L2,R-L2,R1b1a1b1a1a2b1,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I22936.AG,I22936,AADR v66 1240K public annotation,"Armit et al., Antiquity 2023",Slovenia,Dolge njive (Šmarješke Toplice),Slovenia_EIA,45.867366,15.279788,850-500 BCE,-675.0,2500 BCE-550 CE,M,47051,H1ba,A-Y23655,A-Y23655,A1b1b2b,other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I22937.AG,I22937,AADR v66 1240K public annotation,"Patterson et al., Nature 2021",Slovenia,"Grofove njive (Lower Carniola, Krško Municipality)",Slovenia_EIA,45.914224,15.4691,"729-402 calBCE (2410±25 BP, KIA-37317)",-565.5,2500 BCE-550 CE,F,198308,U4a1,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I22938.AG,I22938,AADR v66 1240K public annotation,"Patterson et al., Nature 2021",Slovenia,Zagorje ob Savi (Central Sava),Slovenia_EIA,46.13711,14.992415,600-350 BCE,-475.0,2500 BCE-550 CE,F,907824,U5b1b1+@16192,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I22940.AG,I22940,AADR v66 1240K public annotation,"Patterson et al., Nature 2021",Slovenia,Zagorje ob Savi (Central Sava),Slovenia_EIA,46.13711,14.992415,600-350 BCE,-475.0,2500 BCE-550 CE,M,554063,H18,J-PH502,J-PH502,J2b2a1a1a1b2~,J2b-L283 or downstream,J2b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I23205.AG,I23205,AADR v66 1240K public annotation,"Patterson et al., Nature 2021",Serbia,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",Serbia_EBA_Maros,45.934722,20.404444,2100-1800 BCE,-1950.0,2500 BCE-550 CE,M,850410,U3a1,I-Y13336,I-Y13336,I2a1a2a2,other/uncertain,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I23206.AG,I23206,AADR v66 1240K public annotation,"Patterson et al., Nature 2021",Serbia,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",Serbia_EBA_Maros,45.934722,20.404444,2100-1800 BCE,-1950.0,2500 BCE-550 CE,F,877569,H+152,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I23207.AG,I23207,AADR v66 1240K public annotation,"Patterson et al., Nature 2021",Serbia,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",Serbia_EBA_Maros,45.934722,20.404444,2100-1800 BCE,-1950.0,2500 BCE-550 CE,M,854638,H6a1b2,R-CTS7556,R-CTS7556,R1b1a1b1b3a1a,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I23208.AG,I23208,AADR v66 1240K public annotation,"Patterson et al., Nature 2021",Serbia,"Mokrin (North Banat District, Kikinda Municipality, Mokrin)",Serbia_EBA_Maros,45.934722,20.404444,2100-1800 BCE,-1950.0,2500 BCE-550 CE,F,626263,U5a1d2a,n/a (female),n/a (female),n/a (female),no Y / female / unavailable,other,No,Background ancient-DNA sample,Background ancient-DNA sample point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
Supplementary Figure S1 map panel,Published ancient-DNA sample point layer,I23209.AG,I23209,AADR v66 1240K public annotation,"Patterson et al., Nature 2021",Serbia,"Ostojicevo (North Banat District, Čoka Municipality, Ostojicevo)",Serbia_BA_Maros,45.888056,20.166667,2100-1800 BCE,-1950.0,2500 BCE-550 CE,M,835627,K1a1a,R-CTS7556,R-CTS7556,R1b1a1b1b3a1a,R1b western/central-European/Italic-compatible,R1b,Yes,Source-table visible male-line proxy flag,Visible E-V13/J2b/R1b/G2a comparator point,source coordinate,AADR v66 1240K public annotation,"Plotted point for ancient-DNA coverage and visibility context only; not evidence of PH908 presence, PH908 absence, geographic origin, ethnic identity, population continuity, or migration route."
